location_id,location,year,sex,ages,risk,exposure min,exposure mean,exposure max
4726,Bali,2011,Both,Post Neonatal,Discontinued breastfeeding,5.205653914765779,59.93614217470368,231.56555419734602
4726,Bali,2011,Both,Post Neonatal,Non-exclusive breastfeeding,129.56229263373692,781.6340733051479,2611.8786931512404
4727,West Nusa Tenggara,2011,Both,1 to 4,Discontinued breastfeeding,33.28062878854817,332.5672586961559,1271.273395076291
4727,West Nusa Tenggara,2011,Both,Late Neonatal,Non-exclusive breastfeeding,18.65017032934652,122.96943484192609,414.06844359905415
4727,West Nusa Tenggara,2011,Both,Post Neonatal,Discontinued breastfeeding,10.864228682494941,103.91990542065547,374.46903248457687
4727,West Nusa Tenggara,2011,Both,Post Neonatal,Non-exclusive breastfeeding,202.21517926124721,985.5008925133146,2963.5320978851373
4728,East Nusa Tenggara,2011,Both,1 to 4,Discontinued breastfeeding,60.58579710120247,538.0926570086519,1909.3587332675884
4728,East Nusa Tenggara,2011,Both,Late Neonatal,Non-exclusive breastfeeding,35.17224815056008,170.65611302788523,510.35772591748474
4728,East Nusa Tenggara,2011,Both,Post Neonatal,Discontinued breastfeeding,17.204584881500672,158.55158134442786,558.7310302158471
4728,East Nusa Tenggara,2011,Both,Post Neonatal,Non-exclusive breastfeeding,343.6279573015686,1556.5417219498966,4540.535641755876
4729,West Kalimantan,2011,Both,1 to 4,Discontinued breastfeeding,29.55157182862274,389.642887334876,1606.5837369454005
4729,West Kalimantan,2011,Both,Late Neonatal,Non-exclusive breastfeeding,33.898182992717494,181.08338863136265,568.7507522060868
4729,West Kalimantan,2011,Both,Post Neonatal,Discontinued breastfeeding,15.882480115867983,190.3021952201478,737.090163680831
4729,West Kalimantan,2011,Both,Post Neonatal,Non-exclusive breastfeeding,332.619589807116,1835.0239254555281,5857.256168240018
4730,Central Kalimantan,2011,Both,1 to 4,Discontinued breastfeeding,24.44358433060554,238.09542516545898,879.572135711805
4730,Central Kalimantan,2011,Both,Late Neonatal,Non-exclusive breastfeeding,14.841119575965315,83.02291773038563,262.20374440415605
4730,Central Kalimantan,2011,Both,Post Neonatal,Discontinued breastfeeding,6.274814806533321,55.71571562022856,194.11471182447588
4730,Central Kalimantan,2011,Both,Post Neonatal,Non-exclusive breastfeeding,185.88632505615655,823.0366666990856,2390.4749527850995
4731,South Kalimantan,2011,Both,1 to 4,Discontinued breastfeeding,25.716391113022247,285.3323169815937,1114.5266497243326
4731,South Kalimantan,2011,Both,Late Neonatal,Non-exclusive breastfeeding,19.168588974401715,121.67997085687308,411.1489462478837
4731,South Kalimantan,2011,Both,Post Neonatal,Discontinued breastfeeding,8.495589085843944,107.71741893126988,420.22864134267417
4731,South Kalimantan,2011,Both,Post Neonatal,Non-exclusive breastfeeding,211.72532128592638,1218.5551456666813,3992.193102587489
4732,East Kalimantan,2011,Both,1 to 4,Discontinued breastfeeding,26.656245548581285,290.3753878733317,1138.0275131560538
4732,East Kalimantan,2011,Both,Late Neonatal,Non-exclusive breastfeeding,19.46393541126743,118.10189286497494,390.4058539634715
4732,East Kalimantan,2011,Both,Post Neonatal,Discontinued breastfeeding,12.826390133216846,150.13051217973356,583.0670966605867
4732,East Kalimantan,2011,Both,Post Neonatal,Non-exclusive breastfeeding,175.43704247432498,1081.5843069693835,3625.461944477487
4733,North Sulawesi,2011,Both,1 to 4,Discontinued breastfeeding,15.915991827623797,192.44095311981326,790.5169961827675
4733,North Sulawesi,2011,Both,Late Neonatal,Non-exclusive breastfeeding,10.123534480128017,59.04557142745136,189.14580266574097
4733,North Sulawesi,2011,Both,Post Neonatal,Discontinued breastfeeding,10.626503148290771,88.49399074517045,301.87474565971195
4733,North Sulawesi,2011,Both,Post Neonatal,Non-exclusive breastfeeding,108.63510239765972,498.87985901770674,1450.4850903185625
4734,Central Sulawesi,2011,Both,1 to 4,Discontinued breastfeeding,25.668531337818752,247.78631906572537,935.8697202837328
4734,Central Sulawesi,2011,Both,Late Neonatal,Non-exclusive breastfeeding,17.501621089798356,98.96174132678426,321.2804671302297
4734,Central Sulawesi,2011,Both,Post Neonatal,Discontinued breastfeeding,12.525482780097558,110.02795236097636,384.62424421548354
4734,Central Sulawesi,2011,Both,Post Neonatal,Non-exclusive breastfeeding,201.05819563827967,900.2038142410987,2625.577699362698
4735,South Sulawesi,2011,Both,1 to 4,Discontinued breastfeeding,76.26836834165714,658.7908634990918,2376.9115425474256
4735,South Sulawesi,2011,Both,Late Neonatal,Non-exclusive breastfeeding,41.10438988942074,216.6917370232256,673.9240932497606
4735,South Sulawesi,2011,Both,Post Neonatal,Discontinued breastfeeding,27.79456076155151,248.2194009816811,853.3527566371067
4735,South Sulawesi,2011,Both,Post Neonatal,Non-exclusive breastfeeding,402.6864925617759,1828.637950600578,5368.404386414705
4736,Southeast Sulawesi,2011,Both,1 to 4,Discontinued breastfeeding,24.997533645520058,255.7183525424012,954.7994522106743
4736,Southeast Sulawesi,2011,Both,Late Neonatal,Non-exclusive breastfeeding,13.656294860974297,89.77553322638204,310.01268690556026
4736,Southeast Sulawesi,2011,Both,Post Neonatal,Discontinued breastfeeding,11.275559556862834,111.54485730612159,405.61069739978973
4736,Southeast Sulawesi,2011,Both,Post Neonatal,Non-exclusive breastfeeding,163.80676729355025,793.324247884717,2384.887450702725
4737,Gorontalo,2011,Both,1 to 4,Discontinued breastfeeding,9.992799963955965,122.2388804431348,491.28572405596225
4737,Gorontalo,2011,Both,Late Neonatal,Non-exclusive breastfeeding,5.924159164622899,46.12990887780731,168.58721914243972
4737,Gorontalo,2011,Both,Post Neonatal,Discontinued breastfeeding,5.1008515376158465,60.571097935276775,235.82365481268542
4737,Gorontalo,2011,Both,Post Neonatal,Non-exclusive breastfeeding,68.65443600012536,429.07341216610035,1441.5490434793937
4738,West Sulawesi,2011,Both,1 to 4,Discontinued breastfeeding,13.831741284234727,132.5347879595541,472.901389415622
4738,West Sulawesi,2011,Both,Late Neonatal,Non-exclusive breastfeeding,10.074904054332332,50.209372278488715,151.9920429586249
4738,West Sulawesi,2011,Both,Post Neonatal,Discontinued breastfeeding,8.034506618114323,65.33219385740271,221.10266135479208
4738,West Sulawesi,2011,Both,Post Neonatal,Non-exclusive breastfeeding,104.52611941826095,431.99730731162657,1210.8162053494877
4739,Maluku,2011,Both,1 to 4,Discontinued breastfeeding,12.685958158604093,266.507815176661,1330.4885305654927
4739,Maluku,2011,Both,Late Neonatal,Non-exclusive breastfeeding,6.150627436265519,80.03591515789184,358.1983814354201
4739,Maluku,2011,Both,Post Neonatal,Discontinued breastfeeding,5.0217764581217175,80.83728018196601,359.02588389544485
4739,Maluku,2011,Both,Post Neonatal,Non-exclusive breastfeeding,79.41224174302243,667.6304784986494,2594.301024359055
4740,North Maluku,2011,Both,1 to 4,Discontinued breastfeeding,9.286849571364819,191.84888591627407,937.3058862591762
4740,North Maluku,2011,Both,Late Neonatal,Non-exclusive breastfeeding,4.137264330664749,63.26422223034636,291.960829122202
4740,North Maluku,2011,Both,Post Neonatal,Discontinued breastfeeding,4.9372876255172455,75.92852519286826,329.4228567163399
4740,North Maluku,2011,Both,Post Neonatal,Non-exclusive breastfeeding,57.65573069897251,513.347358845691,1995.1221631532107
4741,West Papua,2011,Both,1 to 4,Discontinued breastfeeding,5.91026012817501,111.2820406940063,530.2559799880632
4741,West Papua,2011,Both,Late Neonatal,Non-exclusive breastfeeding,5.197301172506687,39.74946908961955,146.33106667119037
4741,West Papua,2011,Both,Post Neonatal,Discontinued breastfeeding,3.72693126988601,62.73989848315197,282.6325203821759
4741,West Papua,2011,Both,Post Neonatal,Non-exclusive breastfeeding,42.947560874839255,402.2543632692445,1593.7094842582849
4742,Papua,2011,Both,1 to 4,Discontinued breastfeeding,29.815582179072972,408.0957106218368,1783.2878817702708
4742,Papua,2011,Both,Late Neonatal,Non-exclusive breastfeeding,18.859273745030723,159.368584026256,599.7361382378514
4742,Papua,2011,Both,Post Neonatal,Discontinued breastfeeding,12.944854613380508,169.86645526508872,695.7419189365211
4742,Papua,2011,Both,Post Neonatal,Non-exclusive breastfeeding,206.96562419215164,1531.141262681026,5525.74440823031
4743,European Union,2011,Both,1 to 4,Discontinued breastfeeding,3998.3943633387794,19599.80861090989,51699.25627702419
4743,European Union,2011,Both,Late Neonatal,Non-exclusive breastfeeding,4775.702945085459,7348.906100378652,10784.788921590223
4743,European Union,2011,Both,Post Neonatal,Discontinued breastfeeding,4798.6521139198185,18134.479936105097,40941.701667360634
4743,European Union,2011,Both,Post Neonatal,Non-exclusive breastfeeding,41096.85514798112,71625.1365074728,117568.96481563272
4749,England,2011,Both,1 to 4,Discontinued breastfeeding,500.07015777894463,2734.1705239213165,7677.373674513242
4749,England,2011,Both,Late Neonatal,Non-exclusive breastfeeding,477.75316598606025,914.7490235066674,1601.0818620812054
4749,England,2011,Both,Post Neonatal,Discontinued breastfeeding,719.2829041137222,3025.2295789358545,7520.803350897285
4749,England,2011,Both,Post Neonatal,Non-exclusive breastfeeding,4289.769713452581,8970.693470044087,17053.884958939325
4750,Acre,2011,Both,1 to 4,Discontinued breastfeeding,11.605208250951636,92.24111725525297,319.327009830669
4750,Acre,2011,Both,Late Neonatal,Non-exclusive breastfeeding,9.502739811190969,32.334099164032516,78.56679316020751
4750,Acre,2011,Both,Post Neonatal,Discontinued breastfeeding,11.678949352396671,68.90391509678366,200.7539123100318
4750,Acre,2011,Both,Post Neonatal,Non-exclusive breastfeeding,98.18598854037434,300.908725656309,704.4508678561692
4751,Alagoas,2011,Both,1 to 4,Discontinued breastfeeding,38.386302000877855,300.3413834536862,1060.431850098098
4751,Alagoas,2011,Both,Late Neonatal,Non-exclusive breastfeeding,51.606712197035414,173.25422034499957,417.9349136255419
4751,Alagoas,2011,Both,Post Neonatal,Discontinued breastfeeding,75.52695841310722,407.5452859789765,1131.4723045088074
4751,Alagoas,2011,Both,Post Neonatal,Non-exclusive breastfeeding,568.0481945233269,1559.464627049925,3459.703764695491
4752,Amazonas,2011,Both,1 to 4,Discontinued breastfeeding,61.483868813570666,387.878760830123,1188.1509017484261
4752,Amazonas,2011,Both,Late Neonatal,Non-exclusive breastfeeding,36.96719927938641,116.5673796988415,278.14653435550514
4752,Amazonas,2011,Both,Post Neonatal,Discontinued breastfeeding,33.35173146361416,189.66830199902947,525.3181501610189
4752,Amazonas,2011,Both,Post Neonatal,Non-exclusive breastfeeding,450.12329369506915,1126.4389004606717,2366.7106374909417
4753,Amapá,2011,Both,1 to 4,Discontinued breastfeeding,5.297004368988207,37.25545128246302,124.49250894827503
4753,Amapá,2011,Both,Late Neonatal,Non-exclusive breastfeeding,5.314034037865439,20.280708844562632,53.604379924635055
4753,Amapá,2011,Both,Post Neonatal,Discontinued breastfeeding,0.09674394319670301,0.8823697624355685,2.8966913842270907
4753,Amapá,2011,Both,Post Neonatal,Non-exclusive breastfeeding,47.78240869811172,183.2115875556683,476.632394734417
4754,Bahia,2011,Both,1 to 4,Discontinued breastfeeding,213.8683762334362,1450.1826366005553,4537.8780254691865
4754,Bahia,2011,Both,Late Neonatal,Non-exclusive breastfeeding,136.25482442419914,600.0555700601158,1691.7076195818602
4754,Bahia,2011,Both,Post Neonatal,Discontinued breastfeeding,209.02428379604004,1193.096266974688,3258.0827391364287
4754,Bahia,2011,Both,Post Neonatal,Non-exclusive breastfeeding,2078.437464358421,5346.08750499797,11334.150366402317
4755,Ceará,2011,Both,1 to 4,Discontinued breastfeeding,125.878069911081,1031.9105669859596,3589.39101073771
4755,Ceará,2011,Both,Late Neonatal,Non-exclusive breastfeeding,99.11462077549193,444.8659787738633,1267.5201076189776
4755,Ceará,2011,Both,Post Neonatal,Discontinued breastfeeding,139.42586724841541,838.9239000866495,2377.4865118824314
4755,Ceará,2011,Both,Post Neonatal,Non-exclusive breastfeeding,1531.7074705411944,4330.022345788679,9781.214517205983
4756,Distrito Federal,2011,Both,1 to 4,Discontinued breastfeeding,27.36369243765918,196.50032590565115,635.6070452861591
4756,Distrito Federal,2011,Both,Late Neonatal,Non-exclusive breastfeeding,13.350784890930187,40.88031403997912,96.92335929555794
4756,Distrito Federal,2011,Both,Post Neonatal,Discontinued breastfeeding,4.202658137548219,35.094893740028205,116.04740754208673
4756,Distrito Federal,2011,Both,Post Neonatal,Non-exclusive breastfeeding,123.30201998218459,412.9091964020469,1033.9723468420477
4757,Espírito Santo,2011,Both,1 to 4,Discontinued breastfeeding,47.49213223364642,316.9506729685863,996.1463604096658
4757,Espírito Santo,2011,Both,Late Neonatal,Non-exclusive breastfeeding,21.732041277181352,76.80889243722484,195.39111584215033
4757,Espírito Santo,2011,Both,Post Neonatal,Discontinued breastfeeding,22.09810127418761,139.4560368069207,401.37952189303866
4757,Espírito Santo,2011,Both,Post Neonatal,Non-exclusive breastfeeding,270.5257958176991,753.3301925036933,1683.2202408552748
4758,Goiás,2011,Both,1 to 4,Discontinued breastfeeding,85.73874025444576,537.3964305159805,1647.2875172401968
4758,Goiás,2011,Both,Late Neonatal,Non-exclusive breastfeeding,43.95847450780422,134.09534427821666,316.41853985732126
4758,Goiás,2011,Both,Post Neonatal,Discontinued breastfeeding,32.285851027994134,216.84633200862703,654.310160350312
4758,Goiás,2011,Both,Post Neonatal,Non-exclusive breastfeeding,513.2401190825384,1558.6213450888897,3707.2887415417863
4759,Maranhão,2011,Both,1 to 4,Discontinued breastfeeding,101.74159296362902,856.2097398310507,3005.2097479145204
4759,Maranhão,2011,Both,Late Neonatal,Non-exclusive breastfeeding,78.90772115284308,495.2868353471687,1645.2947788223216
4759,Maranhão,2011,Both,Post Neonatal,Discontinued breastfeeding,81.95920925731983,558.9775705056657,1666.4853821292363
4759,Maranhão,2011,Both,Post Neonatal,Non-exclusive breastfeeding,1464.9685850110977,4162.9923819890155,9526.586444009277
4760,Minas Gerais,2011,Both,1 to 4,Discontinued breastfeeding,199.83243545802083,1638.0126020121718,5814.00452225274
4760,Minas Gerais,2011,Both,Late Neonatal,Non-exclusive breastfeeding,86.94710380578843,388.9603634503863,1141.159947141357
4760,Minas Gerais,2011,Both,Post Neonatal,Discontinued breastfeeding,114.32512893840175,710.0151409534154,2084.4241942350923
4760,Minas Gerais,2011,Both,Post Neonatal,Non-exclusive breastfeeding,1326.3366976458683,3906.289444341091,9162.971235662548
4761,Mato Grosso do Sul,2011,Both,1 to 4,Discontinued breastfeeding,20.278868373381957,178.18208212883619,648.3181775964723
4761,Mato Grosso do Sul,2011,Both,Late Neonatal,Non-exclusive breastfeeding,19.163504851600166,67.02924470568968,168.84153288895735
4761,Mato Grosso do Sul,2011,Both,Post Neonatal,Discontinued breastfeeding,21.122083177841446,126.73361836930428,367.91586268282737
4761,Mato Grosso do Sul,2011,Both,Post Neonatal,Non-exclusive breastfeeding,178.26601741230326,608.3336694707903,1490.2768429182456
4762,Mato Grosso,2011,Both,1 to 4,Discontinued breastfeeding,46.8632238878807,292.7440098316901,899.1717237324991
4762,Mato Grosso,2011,Both,Late Neonatal,Non-exclusive breastfeeding,26.83674878148487,83.75351365956651,200.24674022094456
4762,Mato Grosso,2011,Both,Post Neonatal,Discontinued breastfeeding,9.04472029998904,69.45625944061042,218.4536057701434
4762,Mato Grosso,2011,Both,Post Neonatal,Non-exclusive breastfeeding,269.97496558395954,835.1175287557245,1979.592416407105
4763,Pará,2011,Both,1 to 4,Discontinued breastfeeding,95.13486105986647,814.5838350429535,2937.892521589148
4763,Pará,2011,Both,Late Neonatal,Non-exclusive breastfeeding,57.069210599283934,284.6892838568232,870.6773678344847
4763,Pará,2011,Both,Post Neonatal,Discontinued breastfeeding,48.37229602948234,353.2347561410036,1087.7452572926782
4763,Pará,2011,Both,Post Neonatal,Non-exclusive breastfeeding,797.4238522343486,2539.4101610505145,6126.445543325028
4764,Paraíba,2011,Both,1 to 4,Discontinued breastfeeding,59.297226946897645,527.1295645520668,1937.1851674023249
4764,Paraíba,2011,Both,Late Neonatal,Non-exclusive breastfeeding,44.453425200361,183.8263524833753,511.19729717126313
4764,Paraíba,2011,Both,Post Neonatal,Discontinued breastfeeding,54.28056387259142,350.28966167965086,1054.6204402513247
4764,Paraíba,2011,Both,Post Neonatal,Non-exclusive breastfeeding,615.3354680125354,1829.7978654512137,4305.259459197059
4765,Paraná,2011,Both,1 to 4,Discontinued breastfeeding,114.95809440948179,790.7960465780355,2486.3690912727034
4765,Paraná,2011,Both,Late Neonatal,Non-exclusive breastfeeding,60.81322496287105,204.93451101733606,516.9990212087274
4765,Paraná,2011,Both,Post Neonatal,Discontinued breastfeeding,47.93483077426672,334.08128616369356,1030.1601733064513
4765,Paraná,2011,Both,Post Neonatal,Non-exclusive breastfeeding,747.8014535151677,2228.6020480011966,5262.837780808768
